"V1" "V2" "V3" "V4" "V5" "V6"
"1" "bZIP29_1" "bZIP29_2" "bZIP29_3" "WT_1" "WT_2" "WT_3"
"41" "7.63125891982555" "8.86072174446701" "11.0834743370039" "4.18774476587766" "4.43717086936477" "5.41069492246621"
"42" "66.3919526024823" "56.2180255312794" "53.4651688188428" "73.392911473779" "73.4875265330749" "56.0285044307716"
"43" "0.327053953706809" "0.200242299309989" "0.503794288045633" "0.59057939005967" "0.448702672182954" "0.75850863399059"
"44" "60.1779274820529" "65.3290501498838" "61.8407488576015" "70.8695268071604" "67.9036710570204" "64.0686959510718"
"45" "117.793932326736" "138.167186523892" "170.408417931435" "89.49962211177" "98.8641554376442" "158.275468292703"
"46" "2.3983956605166" "2.95357391482233" "2.26707429620535" "1.55698202833913" "1.69509898380227" "1.9215552061095"
"47" "4.08817442133512" "19.2733213085864" missing "3.16765309213823" "2.04408995105568" missing
"48" "2.12585069909426" "2.90351333999484" "6.42337717258182" "0.37582324821979" "0.348990967253409" "11.9844364170513"
"49" "396.334882900368" "407.24277622169" "360.401838810645" "474.181561182455" "479.862579973437" "447.823497508044"
"50" missing "65.8797164729863" "62.2815688596414" "58.7358047932072" missing "66.0913856417134"
"51" "4.14268341361958" "6.00726897929966" "6.29742860057042" "2.52338466661859" "2.54264847570341" missing
"52" "36.5755338228782" "38.9471272157928" "35.9583173092571" "35.0589401553604" "43.0754565295636" "30.5426143286878"
"53" "4.57875535189533" "9.96205439067194" "10.2648086189298" "1.66436009925907" "2.49279262323863" "4.19708110808127"
"54" "0.92665286883596" "1.40169609516992" "1.63733143614831" "1.6106710637991" "1.6452431313375" "1.1630465721189"
"55" "14.3358649708151" "11.9144168089443" "11.9021400550781" "17.2878694181103" "15.6547376739386" "13.7037226540967"
"56" "0.708616899698087" missing missing "1.50329299287916" "1.84466654119659" "0.455105180394354"
"57" "27.472532111372" "29.6859208727058" "31.4871430028521" "28.1330545810243" "28.4676917573852" "33.8294850759803"
"58" missing missing missing "70.2789474171008" missing "111.450201954351"
"59" "2.45290465280107" "2.55308931620236" "3.77845716034225" "2.46969563115862" "2.59250432816818" missing
"60" "21.5310519523649" "21.1255625772038" "20.0258229498139" "19.0596075882894" "23.9806650355557" "18.6087451539025"
"61" "5.55991721301576" "4.35527000999226" "4.5971228784164" "4.93939126231724" missing "5.30956043793413"
"62" "50.7478718168399" "69.8845624591861" "60.0774688494418" "41.9848257296966" "38.4887181028045" "51.8819905649564"
"63" "5.94148015900704" "4.95599690792222" "4.28225144838788" missing "6.08241400070227" "4.60161904620958"
"64" missing "13.8667792272167" "17.5068515095858" "11.2746974465937" "10.8685758373204" "19.4683882724251"
"65" "21.2039979986581" "28.4844670768459" "27.3308401264756" "31.3007076731625" "27.0717278883716" "31.3011229626784"
"66" "24.092974589735" "25.1304085634036" "24.4969972562189" missing "27.420718855625" missing
"67" "71.8428518309291" missing "75.3802203488279" "69.9568132043409" missing "74.3844133733439"
"68" "0.545089922844682" missing "0.818665718074154" "0.5368903545997" "0.498558524647727" missing
"69" "42.844067935592" missing "52.5205545287573" "38.9245507084783" "37.3420334961147" "45.9656232198298"
"70" "35.0492820389131" "31.9887073147707" "29.7868372806981" "33.8777813752411" "34.7993850204113" "28.0142522153858"
"71" missing "1.15139322103244" missing "1.18115878011934" "1.19654045915454" missing
"72" "4.74228232874873" "4.25514886033726" "4.09332859037077" "4.50987897863748" "6.18212570563181" "3.89367765448503"
"73" "1.90781472995639" "1.15139322103244" "1.76328000815972" "1.71804913471904" "1.54553142640795" missing
"74" "3.32504852935256" missing "2.14112572419394" "1.77173817017901" missing "1.9215552061095"
"75" "57.8340408138208" missing missing "58.3599815449874" "60.325581482375" missing
"76" missing "34.2414331820081" "30.4165801407551" "40.4278437013574" "42.5768980049159" "34.5374264677049"
"77" "20.2773451298222" "17.7715040637615" "18.2625429416542" "18.0395159145499" "19.5434941661909" "17.4456985817836"
"78" "20.8769440449513" "19.3734424582414" "19.7739258057911" "26.4686944817652" "24.5290794126682" "20.530300360012"
"79" "26.9274421885273" "25.1304085634036" "26.5121744084014" "27.0592738718249" "29.8137997739341" "26.2949659783405"
"80" "185.05802880577" "168.403773719701" "166.063192197042" "169.496284947125" "193.191428300994" "171.119547828277"
"81" "7.74027690439449" "6.15745070378216" "5.85660859853049" "5.74472679421679" "6.9299634926034" "5.86580010286056"
"82" "16.4072066776249" "13.3661734789418" "15.8065457874317" "13.7443930777523" "14.4083413623193" "14.7150674994174"
"83" "15.9166257470647" "23.9289547675437" "21.1593600979166" "14.5497286096519" "17.8982510348534" "15.1196054375458"
"84" "11.174343418316" "9.76181209136195" missing "12.8316794749328" "12.713242378517" missing
"85" "5.23286325930895" "5.10617863240471" "5.60471145450767" "5.95948293605667" "5.78327888591363" "6.72544322138323"
"86" "0.381562945991277" "0.851029772067452" "1.38543429212549" "0.59057939005967" "0.947261196830681" "1.1630465721189"
"87" missing "7.95963139757206" "10.5167057629526" "10.684118056534" "11.4169902144329" "9.000969123355"
"88" "11.1198344260315" "7.25878334998709" "7.87178575071302" "8.85869085089505" "10.6691524274614" "9.000969123355"
"89" "191.16303594163" "174.060618675208" "189.678549449181" "172.878694181103" "184.765789234448" "198.425858651938"
"90" "52.3286325930895" missing "45.2155373520956" "65.0711109774837" missing missing
"91" "48.0224222026165" "48.8591210316373" missing "54.6017490627895" "53.8941765144193" "49.8593008743148"
"92" "32.1057964555518" missing "26.4492001223957" "37.6897028928989" "34.8990967253409" "27.7614160040556"
"93" "54.1819383307614" "61.6746281874766" "67.697357456132" "51.5414740415712" "48.0610417760409" "62.8550821366869"
"94" "57.0709149218382" "56.4683284054168" "49.1199430844492" "69.6883680270411" "73.8365175003284" "56.483609611166"
"95" missing "117.241866245998" "107.497106211737" "158.651099784211" "146.775629656291" "125.002222881649"
"96" "27.363514126803" "27.3330738558135" "26.5751486944072" "32.8576897015016" missing "25.5364573443499"
"97" missing "21.3758654513413" "20.1517715218253" "29.6363475739034" missing "19.9740606950855"
"98" "19.4052012532707" "22.8276221213387" "19.3960800897569" "23.7842427087667" missing "17.6985347931138"
"99" "33.1959763012411" "35.843371576488" "40.4924659016678" missing "30.3123582985818" missing
"100" "2.88897659107682" "2.60314989102985" missing "2.79182984391844" "2.19365750845" "2.88233280916424"
"101" "6.05049814357597" "6.55793530240213" "5.66768574051337" "3.2213421275982" "3.14091870528068" "1.9215552061095"
"102" missing "14.8179301489392" "32.8096030089719" "4.2951228367976" "5.38443206619545" "30.1380763905595"
"103" "1.1991978302583" "2.50302874137486" "2.83384287025669" "1.39591492195922" missing "2.47779487103593"
"104" "34.2861561469305" "33.9911303078706" "34.0061144430802" "32.6429335596618" missing "28.8233280916424"
"105" "18.4785483844347" "18.021806937899" "21.285308669928" "15.7845764252312" "16.1034403461216" "17.6985347931138"
"106" "27.5270411036564" missing "22.0410001019965" "26.4150054463052" "23.6316740683023" "21.2888089940026"
"107" "8.55791178866151" "7.45902564929708" "8.06070860873013" "8.85869085089505" "10.1207380503489" "9.81004499961163"
"108" missing "1.00121149654994" missing "0.10737807091994" "0.249279262323863" "0.80907587625663"
"109" "68.2452583401542" "101.072300576717" "98.8696290289555" "59.111628041427" "60.7244283020931" "100.72994659395"
"110" "0.545089922844682" "2.45296816654736" "4.471174306405" "0.96640263827946" "1.04697290176023" "3.18573626276048"
"111" "58.1610947675276" missing "52.3946059567459" "57.1788227648681" "59.0791851707556" "52.3876629876168"
"112" "5.66893519758469" "26.1316200599535" "25.3786372602988" "5.63734872329685" "3.34034211513977" "25.738726313414"
"113" "1.90781472995639" "5.25636035688721" "3.96738001835936" "1.02009167373943" "1.69509898380227" "4.04537938128315"
"114" "0.436071938275746" "0.600726897929966" "0.314871430028521" "1.39591492195922" "0.74783778697159" "0.75850863399059"
"115" "43.4436668507212" "104.376298515332" "140.117786362692" "42.951228367976" "57.9325005640659" "121.310814196228"
"116" "17.224841561892" "14.3673849754917" "17.6957743676029" "20.1870773329487" "20.8896021827398" missing
"117" "1.36272480711171" "1.30157494551493" "2.33004858221105" "1.0737807091994" "1.54553142640795" "2.07325693290761"
"118" "3.76112046762831" "3.85466426171728" "3.65250858833084" "2.84551887937841" "2.09394580352045" "2.93290005143028"
"119" "8.66692977323045" "13.9168398020442" "22.0410001019965" "4.72463512047736" "9.1236210010534" missing
"120" "28.1811490110701" "23.2281067199587" "28.3384287025669" "28.562566864704" "28.6671151672443" "32.0090643544029"
"121" "5.34188124387788" "4.30520943516476" "6.0455314565476" "3.48978730489805" "4.78616183661818" "3.38800523182464"
"122" missing "7.50908622412458" "6.99014574663316" "9.44927024095472" "9.42275611584204" "6.87714494818135"
"123" "1.74428775310298" missing "2.01517715218253" missing "1.69509898380227" "1.76985347931138"
"124" "0.708616899698087" "0.500605748274972" "0.629742860057041" "0.64426842551964" "0.348990967253409" "1.56758451024722"
"125" missing "9.81187266618945" "9.1312714708271" "4.67094608501739" "7.1293869024625" "4.70275353074166"
"126" "2.12585069909426" "2.65321046585735" "3.33763715830232" "2.41600659569865" "2.24351336091477" "2.78119832463216"
"127" "644.568833763837" "668.008310498123" "664.315743074173" missing "654.308207747677" missing
"128" "57.2344418986916" "56.1679649564519" "136.717174918384" "46.9242169920138" "43.4743033492818" "199.184367285929"
"129" missing "1.10133264620494" missing "0.80533553189955" "0.797693639436363" "0.80907587625663"
"130" "65.4652997336463" "61.1740224392016" "58.3771631272878" missing "71.8921392542022" "55.219428554515"
"131" "5.61442620530023" "8.9107823192945" "7.74583717870161" missing missing "3.43857247409068"
"132" "2.2348686836632" "4.10496713585477" "3.40061144430802" "2.84551887937841" "2.24351336091477" "2.98346729369632"
"133" "1.1991978302583" "1.40169609516992" "2.83384287025669" "1.0737807091994" "1.04697290176023" "2.88233280916424"
"134" "5.23286325930895" "4.55551230930225" "6.42337717258182" "3.86561055311784" "2.64236018063295" "8.0907587625663"
"135" "19.5142192378396" "17.2708983154865" "20.0887972358196" "16.3214667798309" "14.6576206246432" "17.7491020353798"
"136" "0.981161861120428" "0.951150921722447" "0.440820002039929" "0.91271360281949" missing "0.707941391724551"
"137" "6.15951612814491" missing missing missing missing "7.23111564404363"
"138" missing "2.35284701689237" "1.95220286617683" missing "2.44293677077386" "2.12382417517365"
"139" "13.5182300865481" "11.3637504858419" "12.9727029171751" "18.0932049500099" "16.1532961985864" "14.7150674994174"
"140" missing "66.5805645205713" "63.7929517237783" "82.0905352182941" "71.1941573196954" "70.5918702033909"
"141" "0.327053953706809" "0.300363448964983" "0.503794288045633" "0.42951228367976" "0.648126082042045" missing
"142" "23.2208307131835" "21.9765923492713" "22.1039743880022" "21.9588155031277" "26.4734576587943" missing
"143" "45.405990572962" "47.8579095350873" "45.2155373520956" "49.1254674458726" "44.4215645461125" missing
"144" missing "7.00848047584961" "7.43096574867309" "8.10704435445547" "6.63082837781477" "10.0123139686758"
"145" "13.6272480711171" "12.4150225572193" "16.9400829355344" missing missing missing
"146" "1461.60411911573" "1300.0731282701" missing "1864.88864670206" "1765.24616822021" "1305.79789703593"
"147" "68.4632943092921" "69.3839567109111" "88.0380518359744" "54.8165052046294" "51.102248776392" "65.585713219053"
"148" "67.3186054713183" "72.6378940746984" "66.7527431660464" "55.9439749492888" "59.1788968756852" "47.4320732455449"
"149" "102.96748642536" "92.5119422812148" "96.3506575887274" "121.713043387752" "115.466154308414" missing
"150" "23.0573037363301" "19.5736847575514" "36.2731887392856" "41.8237586233166" missing "53.6518440442677"
"151" "7.24969597383427" "8.66047944515702" "29.4089915646638" missing "5.38443206619545" missing
"152" "53.6913574002012" "47.7577883854323" "48.4902002243922" missing "58.0322122689954" "50.0110026011129"
"153" missing "40.4990050354452" "49.0569687984435" "35.2200072617403" missing "52.7922009257451"
"154" "79.2015657893323" "86.0541281284677" "108.819566217857" missing "71.8921392542022" "114.939341670707"
"155" "54.8905552304595" "90.8599433119074" "103.718649051395" "43.9713200417154" "46.1665193823795" "94.8641464910898"
"156" "8.93947473465279" "11.3136899110144" "12.4689086291294" missing "9.02390929612386" "10.4168519068041"
"157" "20.6589080758135" "10.9132053123944" "101.199677611167" "16.9657352053505" "4.63659427922386" missing
"158" "29.107801879906" "31.8885861651157" "157.750586444289" "23.9989988506066" "14.9567557394318" "135.115671334857"
"159" "5.8324621744381" "11.9644773837718" "11.713217197061" "3.27503116305817" "4.23774745950568" missing
"160" "25.9462803274069" "22.8276221213387" "23.1115629640934" "30.3343050348831" missing "21.6427796898648"
"161" "10.24769054948" missing "7.49394003467879" "9.98616059555442" missing "7.28168288630967"
"162" "33.6320482395169" missing "35.1396515911829" "29.4752804675235" "30.0630790362579" "35.5993385552917"
"163" "21.6400699369339" "18.622533835829" "20.7815143818824" "20.3481444393286" "19.74291757605" "21.895615901195"
"164" "2.77995860650788" "2.10254414275488" missing "1.39591492195922" "2.49279262323863" "3.03403453596236"
"165" "21.2585069909426" "24.0791364920262" "20.5925915238653" "25.126468595266" "21.7870075271057" "25.2330538907536"
"166" "37.6657136685675" "33.7908880085606" "40.0516458996278" "37.636013857439" "38.9374207749875" "39.5941506943088"
"167" "115.395536666219" missing missing "101.042764735664" "111.577397816161" missing
"168" "2.01683271452532" "5.15623920723221" "3.52656001631943" "1.87911624109895" "1.59538727887273" "3.53970695862275"
"169" "152.570669404227" "162.096141291436" "177.461537964074" "137.121796564763" "141.141918327771" "188.615813652327"
"170" missing "35.543008127523" "41.1851830477305" "34.5757388362207" "28.0189890852023" "53.9046802555979"
"171" "9.21201969607513" "5.70690553033468" "6.1085057425533" "8.16073338991544" "8.5752066239409" "6.37147252552096"
"172" "0.490580930560214" "0.650787472757464" "0.692717146062746" "0.10737807091994" "0.249279262323863" "0.252836211330197"
"173" "41.9719240590405" "31.8885861651157" "30.1646829967323" "47.7295525239133" "39.8348261193534" "30.6943160554859"
"174" "1.09017984568936" "2.15260471758238" "2.83384287025669" missing missing "1.6687189947793"
"175" missing "57.1191158781743" "61.7777745715958" "60.2390977860864" "59.876878810192" "56.6353113379641"
"176" "24.0384655974505" "25.5308931620236" "22.2928972460193" "27.6498532618846" "26.972016183442" "19.7717917260214"
"177" "14.9899728782288" "13.0658100299768" "14.6730086393291" "14.8181737869517" missing "13.2486174737023"
"178" "8.99398372693726" "7.70932852343457" "6.42337717258182" "11.4894535884336" "10.0210263454193" "6.422039767787"
"179" "18.9146203227105" "18.8728367099664" "22.7337172480592" "21.8514374322078" "21.2884490024579" "27.002907370065"
"180" "38.3743305682656" "46.1057894161249" "37.2178030293712" "31.1396405667826" "36.5443398566784" "30.0875091482934"
"181" missing missing "513.303405232495" "172.395492861964" "167.964366953819" "381.479275655001"
"182" "190.890490980208" missing "198.557923775985" missing "157.245358673893" "139.262185200672"
"183" "24.7470824971486" "21.7763500499613" "25.3156629742931" "24.8580234179661" "22.8838362813307" "20.0246279373516"
"184" "14.0633200093928" "13.3161129041143" "14.043265779272" missing "14.1590620999954" missing
"185" "6.05049814357597" "5.50666323102469" "5.79363431252478" "6.55006232611634" missing "6.06806907192472"
"186" "49.8757279402884" "49.8102719533597" "51.8278373826945" "60.2390977860864" "54.7417260063204" "58.8602699976698"
"187" "28.6717299416303" "30.8873746685658" "37.3437516013826" "23.8916207796867" "22.9336921337954" "35.1442333748973"
"188" "4.57875535189533" "3.6544219624073" "3.27466287229662" "7.14064171617601" missing "4.44991731941146"
"189" "13.0821581482724" "12.2648408327368" "10.8315771929811" "14.1739053614321" "12.713242378517" "10.7202553604003"
"190" "51.7290336779603" missing "47.4826116483009" "68.8830324951415" "59.9267346626568" missing
"191" "62.4127961657161" "71.9370460271135" "66.6897688800407" missing "65.7598694010352" "66.6476253066399"
"192" "32.3238324246896" "24.6298028151286" "25.0637658302703" missing "30.1129348887227" "25.3847556175518"
"193" "31.9967784709828" "28.4844670768459" "30.9203744288007" "30.387994070343" "33.1042860366091" "33.8294850759803"
"194" missing "54.9164505857644" missing "38.7097945666384" "43.3247357918875" "62.6528131676228"
"195" "30.1434727333109" missing missing "27.7572313328045" "26.6728810686534" missing
"196" missing "34.8421600799381" "32.2428344349205" "42.4680270488363" "47.1137805792102" "29.0761643029726"
"197" missing "21.2757443016863" missing "18.5227172336897" "18.8953680841488" "20.0751951796176"
"198" missing "3.90472483654478" "4.471174306405" "3.54347634035802" "4.78616183661818" "5.20842595340205"
"199" "8.83045675008385" "12.8655677306668" missing "18.7374733755295" "18.0478185922477" "23.9183055918366"
"200" "5.06933628245554" missing "4.471174306405" "4.72463512047736" "4.73630598415341" "6.06806907192472"
"201" "26.8184242039584" "31.5381621413232" "28.5903258465897" missing "28.51754760985" "28.8233280916424"
"202" "1.47174279168064" "1.00121149654994" missing "2.04018334747886" "0.74783778697159" "1.61815175251326"
"203" missing "1.90230184344489" "1.32246000611979" "1.6106710637991" "1.39596386901364" "1.21361381438494"
"204" "17.115823577323" "17.421080039969" missing "14.6034176451118" "16.6019988707693" missing
"205" "45.2424635961086" "29.6358602978783" "33.8171915850631" "47.5684854175334" "40.8319431686488" "38.0265661840616"
"206" missing "2.80339219033984" "2.9597914422681" "2.04018334747886" missing "2.42722762876989"
"207" "21.5310519523649" "26.281801784436" "25.8824315483444" "23.4621084960069" "20.9893138876693" "31.0482867513482"
"208" "14.9354638859443" "15.4687176216966" "12.5948572011408" "16.4825338862108" "17.2999808052761" "10.7202553604003"
"209" "49.4396560020127" missing missing "50.6824494742117" "55.2402845309681" "53.2473061061394"
"210" "2.56192263737001" "2.05248356792739" "2.14112572419394" "1.98649431201889" "1.54553142640795" "1.71928623704534"
"211" "22.5122138134854" "15.2184147475591" "17.5698257955915" "21.0461019003082" missing "24.1711418031668"
"212" "0.109017984568936" "0.600726897929966" "1.13353714810267" missing "0.249279262323863" "0.556239664926433"
"213" "5.23286325930895" "3.45417966309731" "4.15630287637647" "4.56356801409745" "4.9357293940125" "4.14651386581523"
"214" "1.25370682254277" "1.35163552034242" "4.78604573643352" "1.50329299287916" "1.096828754225" "4.19708110808127"
"215" "12.2100142717209" "12.9656888803218" "13.2246000611979" missing missing "9.10210360788708"
"216" missing "12.8155071558393" "13.6024457772321" missing "15.6048818214739" "14.7150674994174"
"217" missing "0.600726897929966" "2.26707429620535" "0" "0" "2.02268969064157"
"218" "17.93345846159" missing missing missing "19.294214903867" "24.2217090454328"
"219" "42.7895589433075" missing missing missing "29.6642322165398" "82.9302773163045"
"220" missing "12.7153860061843" "15.113828641369" missing missing "15.1701726798118"
"221" "21.0949800140892" missing "16.814134363523" "19.3817418010492" "16.1034403461216" "19.8223589682874"
"222" "32.2693234324052" "21.1255625772038" "30.6055029987722" "31.0859515313226" "23.1829713961193" "38.4311041221899"
"223" "28.9442749030526" "23.9790153423712" "21.0963858119109" "34.4683607653008" "30.7610609707647" "28.5704918803122"
"224" "0.872143876551491" "0.500605748274972" "0.503794288045633" "0.96640263827946" missing "0.556239664926433"
"225" "3.21603054478362" missing "8.87937432680429" "2.09387238293883" missing "6.82657770591531"
"226" "32.7599043629654" "22.4271375227187" "25.6305344043216" "33.6093361979412" "33.3037094464682" "28.4693573957802"
"227" "33.1959763012411" "26.8324681075385" "28.0865315585441" "29.0994572193037" "35.6967903647773" "21.0359727826724"
"228" "8.39438481180811" "13.3661734789418" "25.0007915442645" missing "4.53688257429431" missing
"229" "118.448040234149" "114.238231756349" "106.993311923691" "144.477194422779" missing "110.995096773956"
"230" "376.875172654813" "442.485420900248" "345.413958741287" "399.392734786717" "392.515126455155" missing
"231" "129.077293729621" "141.170821013542" "133.190614902064" "143.94030406818" "146.626062098896" "123.738041824998"
"232" "7.0316600046964" "9.11102461860449" missing "9.71771541825457" "12.3143955587989" "11.0236588139966"
"233" "99.8604738651458" "82.9003119143354" missing "95.1906598705268" missing "89.3017498418255"
"234" "25.7827533505535" "25.3807114375411" "23.8672543961619" "28.669944935624" "31.0103402330886" "25.1319194062216"
"235" missing "24.7799845396111" "26.2602772643786" "22.4420168222675" "23.3325389535136" "24.7273814680932"
"236" "2.56192263737001" missing "1.70030572215401" missing missing "1.4158827834491"
"237" "5.61442620530023" "10.5127207137744" "11.1464486230096" "5.42259258145697" "3.68933308239318" "11.1247932985287"
"238" "14.9899728782288" "14.1170821013542" "13.6024457772321" "15.1939970351715" "14.0593503950659" "14.5633657726193"
"239" missing "3.30399793861482" "5.73066002651908" "3.43609826943808" "2.89163944295682" "5.41069492246621"
"240" "3.81562945991277" "4.15502771068227" "3.71548287433655" "3.70454344673793" "3.68933308239318" "3.99481213901711"
"241" "2.12585069909426" missing "2.45599715422246" "1.82542720563898" "2.64236018063295" "2.8317655668982"
"242" "11.3378703951694" "10.8130841627394" "11.7761914830667" missing "9.72189123063067" "9.2538053346852"
"243" "21.8581059060718" "17.8716252134165" missing "20.6702786520885" "23.7812416256966" "19.1144175765629"
"244" "22.6212317980543" missing "19.0182343737227" missing "27.8694215278079" "17.4456985817836"
"245" "28.9987838953371" "31.6382832909782" "33.3133972970175" "33.1261348788015" "33.552988708792" "32.5147367770633"
"246" "464.089560309962" "549.064384707989" "399.949690422227" "480.516867366732" "502.497136992444" "433.057862766361"
"247" "11.2288524106005" missing "9.1312714708271" "12.509545262173" "15.2558908542204" "10.265150180006"
"248" "14.7719369090909" missing "13.5394714912264" "18.0932049500099" "16.9011339855579" "12.793512293308"
"249" "127.387514968802" "104.176056216022" "121.540371991009" "129.712709671288" missing "122.726696979677"
"250" "1.47174279168064" "1.65199896930741" "1.82625429416542" "1.55698202833913" "1.74495483626704" "1.56758451024722"
"251" "2.18035969137873" "3.35405851344231" missing "1.98649431201889" "2.04408995105568" "6.57374149458512"
"252" "202.500906336799" "201.393692531021" "204.099660944487" "186.300953046096" "201.617067367541" "193.470268909867"
"253" "21.5855609446494" "14.5676272748017" "16.6881857915116" "20.6165896166285" "18.0478185922477" "16.5860554632609"
"254" "119.974292018115" "126.00246684081" "121.540371991009" "120.692951714013" "132.566711703831" "122.423293526081"
"255" "1.47174279168064" "1.60193839447991" "1.4484085781312" missing "2.14380165598523" "1.21361381438494"
"256" "32.3783414169741" "31.8385255902882" "31.5501172888578" "23.5157975314669" "23.5818182158375" "33.2732454110539"
"257" "164.944210652801" "149.981482183182" "140.747529222749" "184.797660053217" "177.436978922126" "150.033007803339"
"258" "7.68576791211002" "5.75696610516218" missing "4.88570222685727" "3.73918893485795" "7.23111564404363"
"259" "75.7129902831263" "62.525657959544" "63.226183149727" "92.9357203812081" "77.8249856975102" "76.2554013371873"
"260" "59.3057836055014" "62.725900258854" "66.4378717360179" "64.3194644810441" "63.9650587123034" "62.3494097140265"
"261" "102.858468440792" "82.0492821422679" "91.3756889942767" "94.975903728687" "98.6148761753204" "93.5999654344388"
"262" "3.05250356793022" "6.70811702688462" "11.3353714810267" missing "1.49567557394318" "14.158827834491"
"263" "15.6440807856424" "12.1647196830818" "14.9249057833519" "13.1001246522327" "13.8599269852068" "15.2207399220778"
"264" "12.3735412485743" "14.2672638258367" "17.3809029375743" "10.4156728792342" "14.0094945426011" "17.0917278859213"
"265" missing "193.133697684484" "159.010072164403" "97.3382212889256" "115.964712833061" "127.530584994951"
"266" "19.4597102455552" "21.1756231520313" "17.5698257955915" "21.6366812903679" "19.9921968383739" "20.3280313909478"
"267" "689.756788367661" "615.244464629941" missing missing "878.111129462041" "584.911291291277"
"268" "31.0156166098624" missing "43.1373859139073" "18.0395159145499" "18.9452239366136" "39.1390455139145"
"269" missing "26.482044083746" "22.5447943900421" "22.0125045385877" "23.4821065109079" "20.8842710558743"
"270" "101.931815571956" "90.309276988805" "107.874951927771" "83.0032488211136" "87.5967327806056" "112.107576103809"
"271" "10.356708534049" missing "11.1464486230096" "9.61033734733463" missing missing
